Player Code	Team Code	Last Name	First Name	Uniform Number	Class	Height	Weight	Home Town	Home State	Home Country	Last School
1050765	667	Fukofuka	Sione	55.0	FR						
1059353	667	Greenhill	Colin	96.0	FR						
1036200	667	Jones	Kouri	94.0	JR						
1059352	667	Kauvaka	Wes	90.0	FR						
1050767	667	Taeao-Tauanu'u	P.J.	59.0	FR						
1045606	667	Taufa	Toi	98.0	SO						
1059354	667	Torgerson	Robert	97.0	FR						
1038743	676	Bryant	Donald	95.0	SO						
1060493	676	Gales	Juvon	57.0	FR						
1052719	676	Harrison	Kedrick	97.0	FR						
1041734	676	Hatten	Shayvion	90.0	SO						
1052702	676	Henderson	Danan	54.0	SO						
1052716	676	Joseph	Ashante	94.0	SO						
1036255	676	Mattox	Malcolm	51.0	SR						
1052720	676	Miles	Ishmiah	98.0	JR						
1060494	676	Roberson	Shane	60.0	FR						
1028612	676	Robinson	Darren	48.0	JR						
1045297	676	Skyler	Lance	92.0	JR						
1060502	676	Timmons	Rodney	91.0	FR						
1043969	683	Allen	Dante	73.0	SO						
1053382	683	Bernard	Dimetrius	90.0	SR						
1060930	683	Camara	Ousmane	93.0	FR						
1060931	683	Everett	Dakota	94.0	FR						
1036327	683	Hauter	Kevin	97.0	JR						
1060920	683	Infantino	Chris	61.0	FR						
1043972	683	Joslin	Dylan	78.0	SO						
1060921	683	Manginelli	James	70.0	FR						
1043977	683	Ochi	Victor	91.0	SO						
1043964	683	Russ	Dimitry	50.0	SO						
1060929	683	Sainvil	Markinson	92.0	FR						
1053367	683	Simpson	Leston	47.0	SR						
1060933	683	Singleton	Allen	99.0	FR						
1043958	683	Solice	Junior	45.0	SR						
1053383	683	Thompson	Aaron	95.0	FR						
1036808	692	Bush	Nathan	98.0	JR						
1060529	692	Cain	Mike	76.0	FR						
1036811	692	Okpokowuruk	Midoho	85.0	SO						
1060531	692	Robinson-White	Kevin	78.0	FR						
1060555	693	Bourk	Brandon	58.0	FR						
1044020	693	Brand	Toyvian	44.0	JR						
1051909	693	Davis	Keionta	93.0	FR						
1044025	693	Freeman	Josh	95.0	SO						
1060568	693	Jachimowicz	Trevor	98.0	FR						
1051908	693	Lott	Derrick	91.0	SR						
1044040	693	Mayes	Chris	97.0	JR						
1051911	693	McMillan	Vantrell	96.0	FR						
1060559	693	Prather	D.J.	7.0	FR						
1038195	693	Rayl	Zack	31.0	JR						
1060567	693	Reynolds	Taylor	94.0	FR						
1060558	693	Ring	Daniel	66.0	SO						
1038217	693	Scates	Devin	92.0	JR						
1038216	693	Tull	Davis	90.0	JR						
1029826	695	Hopper	Austin	54.0	SR						
1036396	695	Isom	Ryan	91.0	JR						
1051943	695	Jones	Keith	94.0	FR						
1045971	695	Murphy	Matt	48.0	JR						
1060584	695	Nelson	Xavier	58.0	FR						
1060594	695	Nugent	Devin	93.0	FR						
1045972	695	Ratliff	James	46.0	SO						
1045990	695	Vincent	Garrett	97.0	SO						
1060595	695	Warren	Trey	96.0	FR						
1036398	695	Wathen	Dean	95.0	JR						
1050814	711	Coker	Tungie	94.0	SO						
1045894	711	Desir	Jon	99.0	SO						
1028653	711	Farmer	Arnold	96.0	SR						
1050800	711	Gannon	Brendon	61.0	JR						
1050799	711	Johnson	Malik	59.0	FR						
1059370	711	Jones	Clifton		FR						
1050805	711	Santarelli	Fred	74.0	FR						
1050813	711	Tejada	Max	93.0	FR						
1044062	739	Ajakaiye	Noble	57.0	SO						
1028676	739	Cox	Rakim	99.0	SR						
1044060	739	Hunter	Jordan	55.0	SO						
1050840	739	Kpassagnon	Tanoh	92.0	FR						
1036453	739	Lewis	Antoine	90.0	SR						
1036455	739	Lumer	Josh	95.0	SR						
1050842	739	McGown	Patrick	98.0	FR						
1044057	739	Paris	Reggie	88.0	SO						
1059398	739	Plonski	Thomas	91.0	FR						
1059395	739	Walsh	Fran	63.0	FR						
1059391	739	Williams	Mike	53.0	FR						
1050830	739	Williams	Pat	52.0	JR						
1061229	741	Bryson	Noah	72.0	FR						
1061236	741	de Wolff	Robert	90.0	FR						
1061237	741	Hays	Walker	92.0	FR						
1061224	741	Hess	Eric	60.0	FR						
1053747	741	Hupp	Stephen	64.0	FR						
1061239	741	King	James	95.0	FR						
1045756	741	Mays	Conner	84.0	JR						
1061230	741	Mildrum	Connor	73.0	FR						
1053760	741	Nelson	Joe	99.0	FR						
1030663	741	Smith	Justin	91.0	SR						
1050934	748	Barnett	Daevonte	99.0	SO						
1060956	748	Bramble	Kendle	66.0	FR						
1050870	748	Gibbons	Patrick	32.0	JR						
1050930	748	Johnson	Davon	94.0	SR						
1060965	748	Marchello	Michael	95.0	FR						
1050927	748	Martinez	Josh	90.0	JR						
1060971	748	Odeseye	Evan		SO						
1050931	748	Okoye	Fidel	96.0	SO						
1050844	748	Ortiz	Yamir	10.0	JR						
1060964	748	Williams	Lawrence	91.0	SR						
1046577	758	Brook	Tyson	66.0	FR						
1060612	758	Carlson	Jonathan	42.0	JR						
1060618	758	Dixon	Romello	57.0	FR						
1044084	758	Finai	Karl	33.0	JR						
1060624	758	Freeman	Darien	95.0	FR						
1044104	758	Myers	Connor	92.0	JR						
1039149	758	Paulhus	Colton	97.0	JR						
1060626	758	Perese	Mene	99.0	FR						
1036542	769	Balthrop, Jr.	Pete	99.0	SR						
1052839	769	Chambers	Keensen	98.0	SR						
1052837	769	Hawkins	Caleb	93.0	SO						
1028762	769	Johnson	Brian	91.0	SR						
1044136	769	Matungulu	Helva	79.0	SO						
1059432	769	Mayton	Andrew	92.0	FR						
1052838	769	McBeth	John	94.0	SO						
1059410	769	Mooring	Fred	49.0	FR						
1059433	769	Nash	Daniel	95.0	FR						
1059417	769	Parent	Adam	65.0	FR						
1044151	769	Shishkin	Andre	97.0	SR						
1052827	769	Sluder	Dylan	70.0	FR						
1059431	769	Ume	Kelvin	90.0	FR						
1059434	769	Watt	Tahjai	96.0	FR						
1036514	769	Whitmire	Andre	42.0	SR						
1029511	771	Bachinski	Ethan	37.0	SR						
1061019	771	Baldus	Josh	93.0	FR						
1053444	771	Carr	Ryan	56.0	JR						
1053463	771	Charles	Jean-Marc	90.0	SO						
1029521	771	Demming	Ryan	9.0	SR						
1053442	771	Durley, Jr.	Gino	50.0	JR						
1061023	771	Henry	Hollis	97.0	FR						
1045326	771	Holtschlag	Chip	71.0	JR						
1045335	771	Holtschlag	Eddy	99.0	SO						
1053443	771	Humbles	Tristan	53.0	FR						
1061021	771	Nelson	Mick	95.0	FR						
1061003	771	Olson	Colin	51.0	FR						
1053465	771	Ricketts	Gavin	98.0	SO						
1053441	771	Sessions	Jacoby	49.0	SR						
1061018	771	Veloz	Jordan	92.0	FR						
1038169	786	Beerhalter	George	92.0	SR						
1044167	786	Bopp	Spencer	45.0	SO						
1052012	786	Claytor	Tyler	99.0	SO						
1044169	786	Coleman	Jasper	94.0	JR						
1052006	786	Congo	Grey	91.0	FR						
1059454	786	Davey	VJ	58.0	FR						
1059460	786	Nickell	Andrew	74.0	FR						
1038178	786	Reilly	Mike	95.0	JR						
1038179	786	Sinnott	Stephen	96.0	JR						
1028780	786	Stinnie	Bryan	90.0	SR						
1061059	817	Brown	Octavius	92.0	JR						
1052031	817	Dawson	Joshmere	96.0	FR						
1061060	817	Hagood II	Rickey	97.0	FR						
1044229	817	Kromah	Emmanuel	93.0	SO						
1036581	817	Moss	D.J.	98.0	SR						
1044230	817	Zaborsky	Steve	94.0	SO						
1052064	1004	Hadnot	Dawson	56.0	FR						
1038060	1004	Hornbuckle	Matthew	91.0	SR						
1060640	1004	Moore	Michael	58.0	FR						
1060651	1004	Partee	Terrence	97.0	FR						
1044907	1004	Randall	T.J.	57.0	JR						
1044935	1004	Smith	Eric	54.0	SO						
1060652	1004	Toliver	Jordan	98.0	FR						
1044923	1004	Willis	D.J.	99.0	JR						
1059486	1068	Bourne	Dominic	61.0	FR						
1029694	1068	Brown	Jay	99.0	SR						
1044259	1068	Coates	Gary	91.0	JR						
1052111	1068	Drake	Tyler	73.0	SO						
1059494	1068	Groll	Nick	78.0	FR						
1059502	1068	Howell	Dondre	90.0	FR						
1052123	1068	Jones	Chris	98.0	SO						
1029653	1068	Jones	Jordan	59.0	SR						
1059490	1068	Nwokeji	Ikenna	65.0	FR						
1044261	1068	Pearson	Michael	95.0	JR						
1036599	1068	Ruff	Dustin	60.0	JR						
1052099	1068	Seaberg	Ryan	62.0	SO						
1044260	1068	Sullivan	Rob	93.0	SO						
1029638	1068	Thompson	Tony	45.0	SR						
1052103	1068	Warren	Mike	56.0	FR						
1037630	1092	Hough-Jenkins	Tyler	77.0	JR						
1060680	1092	Hughes	Russell	59.0	FR						
1060695	1092	Manning	Donovan	99.0	FR						
1060684	1092	Smith	Jordan	72.0	FR						
1059533	1320	Bey	Curtis	98.0	FR						
1059519	1320	Henderson	Nick	62.0	FR						
1059517	1320	Mack	Kamren	52.0	FR						
1059532	1320	Mourao	Matthew	96.0	FR						
1059516	1320	Ntiasagwe	Obinna	51.0	FR						
1059515	1320	Rosier	Khari	50.0	FR						
1059512	1320	Ross	Joaquin	40.0	FR						
1045374	1320	Scott	Tyler	90.0	SO						
1036665	1320	Shepherd	Bryan	91.0	SR						
1045357	1320	Still	Trey	57.0	JR						
1059531	1320	Washington	Derrick	92.0	FR						
1059614	2678	Berry	Demarcus	94.0	JR						
1059617	2678	Cummings, Jr.	Kwan	97.0	FR						
1059618	2678	Ealy	Caleb	98.0	SO						
1059613	2678	Goss	Troy	93.0	JR						
1059616	2678	Joiner-Simmons	Kelmin	96.0	FR						
1059611	2678	King II	Willie	91.0	FR						
1059612	2678	Lee	Damien	92.0	SR						
1059615	2678	Robison	Sean	95.0	SR						
1059610	2678	Smith	Anthony	90.0	SR						
1059619	2678	Watson	Jonathan	99.0	FR						
1059653	2915	Boudreaux	Chris		SO						
1054109	2915	Bove	Tom	94.0	SO						
1059649	2915	Cornellier	Steven	95.0	FR						
1059650	2915	Curtis	Brandon	96.0	FR						
1044987	2915	Isom	Marcus	53.0	SO						
1045000	2915	Speller	E.J.	97.0	SO						
1059648	2915	Vaughn	Tyler	92.0	FR						
